R02124	C00473 + C00003 <=> C00376 + C00004 + C00080	Flavins Hemes C00038 C14818 C14819 & NADs
R10246	C00082 + C00019 + C00030 => C15809 + C01468 + C05198 + C00073 + C00028	IronSulfurClusters & C00019
R00728	C00082 + C00001 <=> C00146 + C00022 + C00014	C00018
R10469	C20644 <=> C12115 + C00009 + 2 C00001	C14818 C00175 C19610 C00305
R09394	C00044 + C00019 + C00030 => C21310 + C05198 + C00073 + C00028	IronSulfurClusters & C00019
R11919	C03373 + C00019 + C00030 <=> C21764 + C05198 + C00073 + C00058 + C00014 + C00009 + C00028	C00019
R08765	C17509 <=> C17510	Flavins
R00034	C03103 <=> 2 C08249	Flavins
R09466	C00609 => C01371 + C00237	C14818 C14818 & C19610
R00132	C01353 <=> C00011 + C00001	C00038
R10092	C00288 + C00080 => C00011 + C00001	C00038
R05597	C06322 + C00001 <=> C06749	Enzyme
R05772	C00406 + C00001 => C07303	Enzyme
R05771	C11519 => C11520 + C00001	Enzyme
R03546	C01417 + C00080 + C00288 => C00011 + C01563	Enzyme
R10079	C01417 + C00288 + C00080 <=> C00014 + 2 C00011	Enzyme
R07318	C15568 <=> C15569 + C00001	Enzyme
R11565	C21469 <=> C21470 + C00001	Enzyme
R11566	C21471 <=> C21472 + C00001	Enzyme
R04809	C05447 + C00001 => C05448	Enzyme
R04813	C05450 => C05460 + C00001	Enzyme
R06979	C06442 => C00001 + C06231	Enzyme
R07392	C04582 => C15650 + C00001	C00038
R00658	C00631 <=> C00074 + C00001	C19610 C00305
R04206	C03356 <=> C04309 + C00001	C19610 C00305
R09694	C06485 <=> C19822 + C00001	Enzyme
R05380	C00084 => C01548 + C00001	Molybdopterin & IronSulfurClusters
R04031	C02730 + C00001 => C05817	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R04371	C05662 <=> C04002 + C00001	IronSulfurClusters
R03444	C01251 <=> C04002 + C00001	IronSulfurClusters
R09720	C01251 => C05662	IronSulfurClusters
R10391	C16583 => C16597	IronSulfurClusters
R10392	C16583 => C20581 + C00001	IronSulfurClusters
R10393	C20581 + C00001 => C16597	IronSulfurClusters
R10394	C16598 => C16600	IronSulfurClusters
R10395	C16598 => C20582 + C00001	IronSulfurClusters
R10396	C20582 + C00001 => C16600	IronSulfurClusters
R09697	C00043 => C19823 + C00001	NADs
R11263	C02225 => C21250 + C00001	IronSulfurClusters
R01627	C02637 <=> C00230 + C00001	C19610
R09698	C01086 <=> C00658 + C00001	Enzyme
R02036	C00345 => C04442 + C00001	IronSulfurClusters Flavins
R10782	C11062 <=> C00877 + C00001	IronSulfurClusters & Flavins
R02875	C00751 + C00001 => C06083	Enzyme
R09701	C19829 => C01054 + C00001	Enzyme
R08555	C00256 + C00357 <=> C16698 + C00001	Enzyme
R09702	C11389 => C06074 + C00001	Enzyme
R07323	C00751 + C00001 => C06309	Enzyme
R09796	C00256 => C00546 + C00001	Enzyme
R07516	C05435 + C00001 => C15859	Enzyme
R07519	C05432 + C00001 => C19795	Enzyme
R07522	C15877 + C00001 => C15878	Enzyme
R07528	C15886 + C00001 => C15887	Enzyme
R07532	C05431 + C00001 => C15892	Enzyme
R07536	C15900 + C00001 => C15902	Enzyme
R07539	C15903 + C00001 => C15905	Enzyme
R07543	C15908 + C00001 => C15911	Enzyme
R09790	C19894 <=> C19795 + C00001	Enzyme
R05864	C11354 + C00001 => C06762	Enzyme
R09960	C06762 <=> C20240 + C00001	Enzyme
R09967	C20270 => C00353 + C00001	Enzyme
R07760	C16217 => C16218 + C00001	Enzyme
R10827	C20878 => C20879 + C00001	Enzyme
R10266	C00043 => C04613 + C00001	NADs
R10267	C00008 + C04856 <=> C00020 + C00009 + C00004	C00305 C00238
R10268	C00008 + C04899 <=> C00020 + C00009 + C00005	C00305 C00238
R10269	C20475 <=> C20276 + C00001	Enzyme
R09835	C19973 + C00001 => C19974	C19610 C00305
R07738	C16187 => C10503 + C00001	Enzyme
R09186	C03826 => C00433 + C00001	C00076 C00305
R06595	C12108 => C12107 + C00001	C00018
R09364	C18473 <=> C18472 + C00001	C00018
R08058	C01217 + C00067 => C04377 + C00001	Enzyme
R05076	C06027 <=> C06028 + C00001	Enzyme
R10675	C20750 <=> C20748 + C00001	Enzyme
R10666	C00251 => C20772 + C00001	IronSulfurClusters
R09282	C18323 + C00001 => C01011	Enzyme
R06699	C12366 => C12367 + C00001	Enzyme
R06973	C00222 => C00084 + C00011	Enzyme
R10936	C20955 + 2 C00001 => C00084 + C00409 + C00010 + C00011	C00010
R10945	C20955 + C00001 <=> C20968	Enzyme
R10946	C20968 <=> C05989 + C00409	Enzyme
R10947	C05989 + C00001 <=> C00222 + C00010	C00010
R11075	C21088 <=> C00679 + C00001	C00305
R11076	C21089 <=> C21090 + C00001	IronSulfurClusters
R11077	C00879 <=> C21091 + C00001	C00305
R05518	C11907 => C06620 + C00001	Enzyme
R06428	C11907 <=> C11930 + C00001	Enzyme
R11072	C01304 => C05925 + C00001	Enzyme
R11214	C21182 <=> C21180 + C00001	IronSulfurClusters
R08930	C11922 + C00138 + C00080 => C18032 + C00001 + C00139	Enzyme
R09054	C18152 + C00001 => C18153	Enzyme
R09059	C02139 + C00001 => C18154	Enzyme
R11408	C17947 => C21372	Enzyme
R11409	C01222 + C00025 <=> C20612 + C00026 + C00014	C00018
R11506	C18160 <=> C21426 + C00001	Enzyme
R11510	C18157 + C00001 <=> C21431	Enzyme
R11511	C21427 + C00001 <=> C21432	Enzyme
R11512	C21428 + C00001 <=> C21433	Enzyme
R11513	C21429 + C00001 <=> C21434	Enzyme
R03045	C05668 <=> C00894 + C00001	Flavins
R02685	C00640 <=> C00658 + C00001	Flavins
R04170	C05262 <=> C03221 + C00001	Flavins
R04738	C05258 <=> C05272 + C00001	Flavins
R04740	C05260 <=> C05273 + C00001	Flavins
R04744	C05264 <=> C05275 + C00001	Flavins
R04746	C05266 <=> C05276 + C00001	Flavins
R04749	C05268 <=> C05271 + C00001	Flavins
R07889	C16329 => C16328 + C00001	Flavins
R07893	C16333 <=> C16332 + C00001	Flavins
R07897	C16337 => C16336 + C00001	Flavins
R03026	C01144 <=> C00877 + C00001	Flavins
R03224	C01086 <=> C01122 + C00001	Flavins
R04137	C05998 <=> C03069 + C00001	Flavins
R04204	C04405 => C03345 + C00001	Flavins
R04224	C03460 + C00001 => C06000	Flavins
R05595	C00877 + C00001 <=> C05116	Flavins
R06411	C11946 + C00001 => C11947	Flavins
R06412	C11945 + C00001 => C11947	Flavins
R06942	C14144 + C00001 => C14145	Flavins
R07314	C00640 <=> C05067 + C00001	Flavins
R08093	C16468 + C00001 => C16469	Flavins
R11625	C19706 => C03564 + C00001	C00305
R11819	C01157 <=> C03912 + C00001	Enzyme
R11820	C21656 <=> C00353 + C00001	Enzyme
R11821	C21658 <=> C00353 + C00001	Enzyme
R02085	C00356 <=> C03231 + C00001	Enzyme
R03457	C04666 => C01267 + C00001	C00018 C00305
R01082	C00149 <=> C00122 + C00001	IronSulfurClusters
R00674	C00065 + C00463 => C00078 + C00001	C00018 Flavins
R02340	C03506 <=> C00463 + C00118	C00018 Flavins
R02722	C00065 + C03506 <=> C00078 + C00118 + C00001	C00018 Flavins
R00891	C00065 + C00283 => C00097 + C00001	C00018
R01289	C00065 + C00155 <=> C00542 + C00001	C00018
R01290	C00065 + C00155 => C02291 + C00001	C00018
R04942	C00065 + C05698 <=> C05699 + C00001	C00018
R00036	2 C00430 => C00931 + 2 C00001	C00038 C00305
R02522	C00545 <=> C00684 + C00001	IronSulfurClusters
R01367	C00164 => C06144 + C00001	Enzyme
R01611	C00222 <=> C00804 + C00001	Enzyme
R02376	C00583 => C00479 + C00001	Cobalamins
R01324	C00158 <=> C00311	IronSulfurClusters
R01325	C00158 <=> C00417 + C00001	IronSulfurClusters
R01900	C00311 <=> C00417 + C00001	IronSulfurClusters
R01047	C00116 => C00969 + C00001	Cobalamins
R02419	C00497 <=> C01384 + C00001	IronSulfurClusters
R00339	C00898 <=> C00036 + C00001	IronSulfurClusters
R03968	C02504 <=> C02631 + C00001	C00018 IronSulfurClusters C19610 C00305
R04001	C04411 <=> C02631 + C00001	C00018 IronSulfurClusters C19610 C00305
R10170	C04411 => C02504	C00018 IronSulfurClusters C19610 C00305
R03693	C02614 <=> C01732 + C00001	Enzyme
R03896	C02612 <=> C02226 + C00001	IronSulfurClusters
R03898	C02226 + C00001 <=> C06032	IronSulfurClusters
R01538	C00257 => C00204 + C00001	C00175 C19609 C19610 C00305
R02752	C00818 <=> C00679 + C00001	C00305
R08056	C00818 <=> C03921 + C00001	C00305
R02279	C00679 <=> C00433 + C00001 + C00011	Enzyme
R05608	C00879 <=> C00679 + C00001	C00305
R02278	C00684 <=> C00433 + C00001	Enzyme
R02426	C00501 => C01219 + C00001	NADs
R06513	C00842 => C11907 + C00001	NADs
R00888	C00096 => C01222 + C00001	NADs
R01583	C00217 => C02237 + C00001	Enzyme
R02914	C03680 => C00785 + C00001	NADs
R03032	C00878 <=> C03826 + C00001	C00305
R02378	C00065 + C00481 <=> C01162 + C00001	Enzyme
R00691	C00826 => C00079 + C00001 + C00011	Enzyme
R01373	C00254 <=> C00166 + C00001 + C00011	Enzyme
R02813	C03195 <=> C00712 + C00001	Flavins
R02963	C00827 <=> C00894 + C00001	IronSulfurClusters & C00305 & Flavins
R03027	C03561 <=> C00877 + C00001	Enzyme
R02490	C00904 <=> C00531 + C00001	Enzyme
R02491	C01011 <=> C00531 + C00001	Enzyme
R03493	C04675 => C01291 + C00001	Enzyme
R04428	C04618 <=> C04246 + C00001	C00038
R04535	C04619 <=> C05754 + C00001	C00038
R04537	C04620 <=> C05751 + C00001	C00038
R04544	C04633 <=> C05763 + C00001	C00038
R04568	C04688 <=> C05760 + C00001	C00038
R04954	C05747 <=> C05748 + C00001	C00038
R04965	C05757 <=> C05758 + C00001	C00038
R10117	C20373 => C20374 + C00001	C00038
R10121	C20377 => C20378 + C00001	C00038
R10208	C01271 <=> C00693 + C00001	C00038
R03033	C00880 => C01216 + C00001	C00175 C19609 C19610 C00305
R03675	C04416 <=> C01694 + C00001	Enzyme
R03671	C01680 <=> C06159 + C00001	Enzyme
R03688	C01720 => C03827 + C00001	C00305
R01540	C00817 => C00204 + C00001	C14818 C19610
R01055	C00106 + C00117 <=> C01168 + C00001	C14818 C00175 C19610
R03742	C02879 <=> C01863 + C00001	Enzyme
R03165	C01024 => C01051 + C00001	Enzyme
R00293	C00029 => C04089 + C00001	Enzyme
R04374	C05147 => C03564 + C00001	Enzyme
R04084	C04043 + C03758 => C02916 + C00001	Enzyme
R04305	C03765 + C03758 => C06160 + C00001	Enzyme
R04424	C02225 => C04225 + C00001	Enzyme
R05606	C00514 <=> C00204 + C00001	C14818 C19610 C00305
R02601	C00596 + C00001 => C03589	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R04781	C04115 <=> C05364 + C00001	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R05297	C06761 + C00001 <=> C06762	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R00340	C02107 <=> C00036 + C00001	IronSulfurClusters C00305
R02429	C00502 <=> C03826 + C00001	Enzyme
R04478	C04115 => C04434 + C00001	C00038
R02826	C02244 <=> C00726 + C00001	C14819 C00175
R02828	C03620 <=> C00726 + C00001	C14819 C00175
R04020	C02693 => C02938 + C00001	C14819 C00175
R05379	C01659 => C01998 + C00001	C14819 C00175
R05596	C09814 + C00001 => C09815	C14819 C00175
R07780	C04178 + C00001 => C16246	C14819 C00175
R07854	C16074 + C00001 => C02505	C14819 C00175
R03069	C00922 + C00001 => C03652	IronSulfurClusters
R03358	C04227 <=> C03765 + C00014	Enzyme
R03359	C01869 <=> C03765 + C00218	Enzyme
R01209	C04039 => C00141 + C00001	IronSulfurClusters
R04441	C04272 => C00141 + C00001	IronSulfurClusters
R05070	C06007 => C00671 + C00001	IronSulfurClusters
R03774	C01934 => C03979 + C00001	C00305
R04734	C15522 => C00268 + C00001	C00018
R04728	C05229 <=> C05230 + C00001	Enzyme
R04166	C03748 <=> C03207 + C00001	Enzyme
R05174	C06390 <=> C06392 + C00001	Enzyme
R04425	C04593 <=> C04225 + C00001	IronSulfurClusters
R02465	C00518 <=> C04794	Enzyme
R06242	G10505 <=> G02170	Enzyme
R08694	C00470 <=> C04810 + C00470	C00076
R10871	C20908 <=> C04864	C00076 C00305
R10870	C00634 <=> C04864	C00076 C00305
R10872	C00635 <=> C04865	C00076 C00305
R03706	C01768 => C05392	C00076
R04382	C06118 => 2 C04053	Enzyme
R06249	G10113 <=> 2 C04053	Enzyme
R01466	C01102 + C00001 => C00188 + C00009	C00018
R05086	C06055 + C00001 => C06056 + C00009	C00018
R02004	C00341 + C00001 => C02344 + C00013	Enzyme
R09900	C00448 <=> C20175 + C00013	Enzyme
R09901	C00448 <=> C20177 + C00013	Enzyme
R09902	C00448 <=> C20178 + C00013	Enzyme
R09963	C00341 <=> C11382 + C00013	Enzyme
R09965	C00341 <=> C20242 + C00013	Enzyme
R02006	C00341 + C00001 => C02462 + C00013	Enzyme
R09966	C00341 <=> C20230 + C00013	Enzyme
R02010	C00341 <=> C06075 + C00013	Enzyme
R09970	C00341 <=> C09898 + C00013	Enzyme
R09971	C00341 => C06304 + C00013	Enzyme
R09973	C20235 + C00001 <=> C20243 + C00013	C00305
R05765	C00341 => C06308 + C00013	Enzyme
R04286	C04895 => C03684 + C00536	C00018 C00038
R05766	C00341 => C06307 + C00013	Enzyme
R09974	C00341 <=> C06306 + C00013	Enzyme
R09975	C00341 <=> C20244 + C00013	Enzyme
R08617	C00092 => C17209 + C00009	C00175 & NADs
R10009	C04216 <=> C20276 + C00013	Enzyme
R06303	C11901 => C11880 + C00013	Enzyme
R10272	C00448 <=> C20477 + C00013	Enzyme
R10274	C00448 + C00001 <=> C20479 + C00013	Enzyme
R10275	C00448 <=> C20480 + C00013	Enzyme
R10276	C20270 => C20481 + C00013	Enzyme
R10241	C20270 + C00001 => C09183 + C00013	Enzyme
R10284	C19760 <=> C20486 + C00013	Enzyme
R10493	C00448 + C00001 <=> C20576 + C00013	Enzyme
R10763	C00353 + C00001 <=> C20834 + C00013	C00305
R06299	C11901 => C06086 + C00013	Enzyme
R10896	C00353 <=> C20922 + C00013	C00305
R10897	C00353 + C00001 <=> C20923 + C00013	C00305
R10898	C00353 <=> C09140 + C00013	C00305
R10899	C00353 + C00001 <=> C20924 + C00013	C00305
R10935	C20954 + C00009 + 2 C00001 => 2 C00118	Enzyme
R11410	C03428 + C00001 <=> C21116 + C00013	Enzyme
R11822	C00448 + C00001 <=> C21660 + C00013	Enzyme
R11823	C00353 <=> C21661 + C00013	Enzyme
R11824	C00353 <=> C21670 + C00013	Enzyme
R11825	C00448 <=> C21676 + C00013	Enzyme
R11826	C00448 <=> C21677 + C00013	Enzyme
R11827	C00448 <=> C21679 + C00013	Enzyme
R11828	C00448 + C00001 <=> C21681 + C00013	Enzyme
R11829	C00448 <=> C21684 + C00013	Enzyme
R11830	C00448 <=> C21685 + C00013	Enzyme
R11831	C00448 + C00001 <=> C21686 + C00013	Enzyme
R11832	C00353 + C00001 <=> C21687 + C00013	Enzyme
R11833	C00353 <=> C21688 + C00013	Enzyme
R11834	C00448 + C00001 <=> C21689 + C00013	Enzyme
R06305	C00353 => C11894 + C00013	Enzyme
R11835	C00448 + C00001 <=> C21690 + C00013	Enzyme
R11836	C00448 + C00001 <=> C21693 + C00013	Enzyme
R11837	C00448 + C00001 <=> C21694 + C00013	Enzyme
R11838	C00448 + C00001 <=> C21695 + C00013	Enzyme
R11839	C00448 + C00001 <=> C21698 + C00013	Enzyme
R11840	C00448 + C00001 <=> C21700 + C00013	Enzyme
R11841	C04217 + C00001 <=> C21701 + C00013	Enzyme
R11842	C00341 <=> C21702 + C00013	Enzyme
R11843	C04217 <=> C21703 + C00013	Enzyme
R11844	C00448 <=> C21705 + C00013	Enzyme
R06301	C11901 => C11878 + C00013	Enzyme
R11845	C00353 <=> C21706 + C00013	Enzyme
R11846	C00448 <=> C21707 + C00013	Enzyme
R11847	C00448 + C00001 <=> C21708 + C00013	Enzyme
R11848	C11901 + C00001 <=> C21709 + C00013	Enzyme
R11849	C00448 + C00001 <=> C21710 + C00013	Enzyme
R11850	C06089 <=> C21711 + C00013	Enzyme
R11851	C21656 <=> C21714 + C00013	Enzyme
R11852	C00448 + C00001 <=> C21715 + C00013	Enzyme
R11853	C04217 <=> C21716 + C00013	Enzyme
R11854	C01230 <=> C21717 + C00013	Enzyme
R11855	C04216 <=> C21718 + C00013	Enzyme
R11856	C21658 <=> C21720 + C00013	Enzyme
R11857	C20270 <=> C21725 + C00013	Enzyme
R11858	C00353 <=> C21726 + C00013	Enzyme
R11859	C21727 <=> C21728 + C00013	Enzyme
R11860	C11901 <=> C21729 + C00013	Enzyme
R09628	C00448 + C00001 <=> C19743 + C00013	Enzyme
R00748	C00346 + C00001 => C00084 + C00014 + C00009	Enzyme
R07647	C00448 + C00001 => C16143 + C00013	C00305
R07630	C00448 => C16028 + C00013	Enzyme
R07632	C00341 + C00001 => C11388 + C00013	Enzyme
R01016	C00111 => C00546 + C00009	Enzyme
R09681	C06089 <=> C19810 + C00013	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R06302	C11901 => C11879 + C00013	Enzyme
R06304	C11901 => C11881 + C00013	Enzyme
R09116	C11902 => C18224 + C00013	Enzyme
R09684	C19815 <=> C19814 + C00013	C00305
R07830	C00448 => C16269 + C00013	C14819 C19610 C00305
R08370	C00448 => C19749 + C00013	Enzyme
R09140	C00448 + C00001 => C18245 + C00013	Enzyme
R09685	C00353 <=> C19816 + C00013	Enzyme
R06313	C11902 + C00001 => C11890 + C00013	Enzyme
R09123	C00353 => C18229 + C00013	Enzyme
R09111	C11901 => C18211 + C00013	Enzyme
R09686	C11901 + C00001 => C19817 + C00013	Enzyme
R08695	C00448 => C09666 + C00013	C19610 C00076 C00305
R01714	C01269 => C00251 + C00009	Flavins
R09608	C19760 => C19736 + C00013	Enzyme
R09609	C19760 <=> C19737 + C00013	Enzyme
R09607	C19760 <=> C19735 + C00013	Enzyme
R09623	C00448 => C19751 + C00013	Enzyme
R08540	C00448 => C16829 + C00013	Enzyme
R08542	C00448 => C09699 + C00013	Enzyme
R09619	C00448 => C19748 + C00013	Enzyme
R09610	C16826 <=> C19738 + C00013	Enzyme
R09615	C00448 <=> C19741 + C00013	Enzyme
R09617	C00448 + C00001 <=> C19744 + C00013	Enzyme
R09525	C00448 <=> C09750 + C00013	Enzyme
R08546	C00448 => C09723 + C00013	Enzyme
R09626	C00448 => C19753 + C00013	Enzyme
R09627	C00448 <=> C19754 + C00013	Enzyme
R09526	C00448 + C00001 <=> C09664 + C00013	Enzyme
R02305	C00448 => C01841 + C00013	C00305
R09629	C00448 + C00001 => C19755 + C00013	Enzyme
R08545	C00448 => C09672 + C00013	Enzyme
R09606	C00448 <=> C19734 + C00013	Enzyme
R09630	C00448 + C00001 <=> C19756 + C00013	Enzyme
R07648	C00448 => C16142 + C00013	C00305
R09616	C00448 => C19742 + C00013	Enzyme
R09558	C00448 <=> C19619 + C00013	Enzyme
R10726	C00448 <=> C20804 + C00013	Enzyme
R10733	C00448 <=> C19736 + C00013	Enzyme
R10734	C00448 <=> C09718 + C00013	Enzyme
R09789	C00448 + C00001 <=> C19893 + C00013	Enzyme
R09788	C00448 + C00001 <=> C09663 + C00013	Enzyme
R09887	C00448 <=> C20161 + C00013	Enzyme
R09889	C00448 => C19973 + C00013	C19610 C00305
R09890	C00448 => C20163 + C00013	C00305
R09892	C00448 <=> C20173 + C00013	Enzyme
R09893	C00448 <=> C20174 + C00013	Enzyme
R09894	C00448 <=> C20179 + C00013	Enzyme
R09896	C00448 + C00001 => C20181 + C00013	C00305
R09897	C00448 <=> C20182 + C00013	Enzyme
R09898	C00448 + C00001 <=> C20184 + C00013	Enzyme
R01336	C03600 <=> C00122 + C00160	Enzyme
R08166	C16519 => C05817 + C00022	C19610
R06602	C00885 => C00805 + C00022	C00305
R11215	C21186 <=> C21187 + C00031	Enzyme
R00490	C00049 => C00122 + C00014	Enzyme
R00532	C02703 + C00001 <=> C00022 + C00014 + C00059	Enzyme
R00671	C00077 <=> C00148 + C00014	NADs
R00213	C03015 + C00001 <=> C00022 + 2 C00014 + C00011	Enzyme
R03030	C05231 => C00877 + C00014	Enzyme
R00195	C06393 + C00001 <=> C00022 + 2 C00014	C00018
R00223	C00716 <=> C00022 + C00014	C00018
R06131	C05167 <=> C00161 + C00014	C00018 IronSulfurClusters
R00220	C00065 => C00022 + C00014	C00018 IronSulfurClusters
R00590	C00065 => C02218 + C00001	C00018 IronSulfurClusters
R00221	C00740 <=> C00022 + C00014	C00018
R00996	C00188 => C00109 + C00014	C00018
R03696	C03618 => C01732 + C00014	C00305
R00347	C03961 <=> C00036 + C00014	Enzyme
R08846	C00355 + C00004 + C00080 => C10447 + C00003 + C00014	NADs
R00737	C00082 <=> C00811 + C00014	Enzyme
R00697	C00079 => C00423 + C00014	Enzyme
R10277	C00047 <=> C00408 + C00014	NADs
R10408	C20589 => C04442 + C00014	C00018
R06132	C05167 <=> C11823 + C00014	C14818 C00038 Cobalamins
R01168	C00135 => C00785 + C00014	C14818 C00038
R08583	C04268 + C00019 + C00030 => C11909 + C00014 + C00073 + C05198 + C00028	IronSulfurClusters & C00019
R11328	C00078 <=> C21283 + C00014	Enzyme
R02302	C00664 + C00080 <=> C00445 + C00014	Folates
R03046	C02335 <=> C00894 + C00014	Enzyme
R00749	C00189 <=> C00084 + C00014	Cobalamins
R01544	C03752 => C00204 + C00014	Enzyme
R10773	C03752 <=> C20844 + C00001	Enzyme
R10774	C20844 <=> C20845	Enzyme
R10775	C20845 + C00001 <=> C00204 + C00014	Enzyme
R01086	C03406 => C00122 + C00062	Enzyme
R01083	C03794 => C00122 + C00020	Enzyme
R04559	C04823 <=> C00122 + C04677	Enzyme
R00776	C00603 <=> C00048 + C00086	C00018 C19609
R02960	C04381 <=> C00821 + C00001	Enzyme
R08403	C16691 <=> C11475 + C00001	Enzyme
R03874	C03303 <=> C02179 + C00048	Enzyme
R08910	C18005 => C17586 + C01879	Enzyme
R11861	C00051 => C01419 + C01879	Enzyme
R11862	C21730 <=> C00047 + C01879	Enzyme
R04367	C03995 <=> C02126 + C04815	Enzyme
R03738	C03470 + C00001 => C00398 + C01852	Enzyme
R05750	C03758 + C01852 => C07304 + C00001	Enzyme
R05749	C03758 + C01852 => C07307 + C00001	Enzyme
R09568	C19700 + C00001 => C19699 + C00221	Enzyme
R07456	C00118 + C00199 + C00064 => C00018 + C00025 + C00009 + 3 C00001	Enzyme
R10088	C00117 + C00118 + C00014 <=> C00018 + 4 C00001 + C00009	Enzyme
R10089	C00117 + C00118 + C00064 <=> C00018 + C00025 + 3 C00001 + C00009	Enzyme
R10147	C00441 + C00022 => C20258 + C00001	C00018 IronSulfurClusters
R09509	C18047 + C00080 <=> C18046 + C00011	Enzyme
R10002	C20239 => C20248 + C00014	C00019 & IronSulfurClusters & C00305
R10285	C00114 <=> C00565 + C00084 + C00080	Enzyme
R01001	C02291 + C00001 <=> C00097 + C00014 + C00109	C00018
R04930	C05699 + C00001 <=> C05688 + C00014 + C00109	C00018
R08632	C02291 <=> C00097 + C17234	C00018
R09366	C05689 + C00001 => C00022 + C00014 + C05703	C00018
R00901	C00097 + C00094 => C00283 + C00506	Enzyme
R04770	C05335 + C00001 => C05703 + C00014 + C00109	C00018
R00654	C00073 + C00001 => C00409 + C00014 + C00109	C00018
R08635	C00073 <=> C00409 + C17234	C00018
R00179	C00019 => C01234 + C00170	C00019
R01874	C00793 + C00001 => C00283 + C00014 + C00022	C00018
R03599	C05688 + C00030 => C01528 + C00041 + C00028	C00018
R07476	C11536 => C00094 + C00074	C00305
R01283	C00155 + C00001 => C00283 + C00014 + C00109	C00018
R08633	C00155 <=> C00283 + C17234	C00018
R01291	C03539 => C11838 + C00155	C14818 C14819
R05761	C11496 <=> C11506 + C03576	C00038
R05762	C11498 <=> C11507 + C03576	C00038
R11897	C06548 + C03576 => C21752	C00038
R11899	C20303 + C03576 => C21753	C00038
R07633	C16069 => C00022 + C11481	Enzyme
R07634	C00506 + C00001 => C00022 + C11481 + C00014	C00018
R10278	C20413 <=> C00010 + C20417	C00010
R00782	C00097 + C00001 <=> C00283 + C00022 + C00014	C00018 IronSulfurClusters
R02574	C04022 => C00580 + C00511	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R11411	C21374 <=> C21373 + C00051	Enzyme
R11023	C20994 + C00030 => C05570 + C00022 + C00014 + C00028	Enzyme
R11864	C20994 + C00001 <=> C21731 + C00022 + C00014	Enzyme
R03901	C03726 <=> C02245 + C02218	Enzyme
R02530	C03451 <=> C00051 + C00546	C14818 C19609 C00038
R02953	C02749 + C00001 <=> C00812 + C00014 + C00022	Enzyme
R02408	C00491 + C00001 => C00022 + C00014 + C01962	C00018
R01286	C02291 + C00001 => C00155 + C00014 + C00022	C00018
R04941	C05699 + C00001 => C05698 + C00014 + C00022	C00018
R04522	C04623 => C04596 + C01327	Enzyme
R01031	C02634 + C00001 <=> C00022 + C01327 + C00014	Enzyme
R00603	C02271 + C00001 => C00067 + 2 C01327	Enzyme
R02605	C04075 + C00001 <=> C00596 + C00698 + C00014	Enzyme
R04003	C02635 + C02086 <=> C03727 + C00698	C00018
R00434	C00044 => C00942 + C00013	C19610 C00076 C00305
R05637	C11436 => C11453 + C00055	C00305 C19610 C00038 C00175 C00076 C19609 C14818 C00070 C13884 C01413 C06696
R03364	C01194 <=> C04299 + C00641	Enzyme
R07636	C00016 <=> C00020 + C16071	Flavins
R11372	C21310 + C00001 => C18239 + C00013	IronSulfurClusters C00305
R00574	C00063 <=> C00941 + C00013	Enzyme
R10204	C20423 + C00019 + C00030 => C20440 + C01438 + C00073 + C05198 + C00028	IronSulfurClusters & C00019
R00310	C02191 + C14818 => C00032 + 2 C00080	IronSulfurClusters
R11626	C05778 + C19609 => C21510 + 2 C00080	Enzyme
R11921	C21769 <=> C21767 + C19609	Enzyme
R03529	C01343 + C00080 <=> C01371 + C00703	Enzyme
R09339	C18672 + C00080 <=> C01438 + C00703	Enzyme
R05807	C05778 + C00175 => C11538 + 2 C00080	IronSulfurClusters
R02864	C00748 + 2 C00080 => C14818 + C05778	Enzyme
R02827	C02658 <=> C00726 + C00001	Enzyme
R07638	C16075 => C16074 + C00001	Hemes & Flavins
R11329	C21284 + 2 C00080 => C05770 + C14818	Enzyme
R00401	C00041 <=> C00133	C00018 Flavins
R00579	C00064 <=> C00819	Enzyme
R00903	C00097 => C00793	Enzyme
R01265	C00151 <=> C00405	Enzyme
R00686	C00002 + C00079 + C00001 <=> C00020 + C00013 + C02265	C01134 & C00002
R00672	C00077 <=> C00515	C00018 C01134
R00491	C00049 => C00402	IronSulfurClusters C01134
R03073	C00927 => C01941	Enzyme
R10883	C17352 => C17351	Enzyme
R04736	C02837 <=> C05328	C00018
R05175	C06395 <=> C06396	Enzyme
R04147	C05557 => C06564	C00018
R00589	C00065 <=> C00740	C00018
R10488	C20639 <=> C20651	Enzyme
R00655	C00073 <=> C00855	Enzyme
R10938	C20957 <=> C20958	C00305
R11078	C00407 <=> C21092	C00018
R11630	C08269 <=> C21513	Enzyme
R11631	C10172 <=> C21514	Enzyme
R00260	C00025 <=> C00217	C19610 C00305 C01134
R01255	C00148 <=> C00763	Enzyme
R01467	C00188 <=> C00820	Enzyme
R02735	C00666 <=> C00680	C00018 C19610 C00305
R03296	C01157 => C03440	Enzyme
